disease_id	DduftC	DgaG	D<soD	Dso>D
Q18557545	0	0	0	1
Q18557546	0	0	6	2
Q18557547	0	0	0	1
Q18557548	0	0	0	1
Q18557549	0	0	0	1
Q18557550	1	0	14	1
Q18557551	0	0	0	1
Q18557552	0	0	0	1
Q18557554	0	0	1	3
Q18557555	0	0	0	2
Q18557556	0	0	0	2
Q18557557	0	0	5	2
Q18557558	0	0	0	2
Q18557559	0	0	0	1
Q18557560	0	0	0	1
Q18557561	0	0	0	3
Q18557562	0	0	3	1
Q18557563	0	0	0	1
Q18557564	0	0	0	1
Q18557565	0	0	0	1
Q18557566	0	0	0	1
Q18557567	0	0	0	2
Q18557568	0	0	2	1
Q18557569	0	0	0	2
Q18557570	0	0	0	1
Q18557571	0	0	0	3
Q18557572	0	0	2	2
Q18557573	0	0	0	3
Q18557574	0	0	0	1
Q18557576	0	0	0	1
Q18557577	0	0	0	1
Q18557578	0	0	0	1
Q18557579	0	0	0	1
Q18557580	0	0	0	1
Q18557581	0	0	0	1
Q18557583	0	0	0	1
Q18557584	0	0	0	1
Q18557585	0	0	0	1
Q18557586	0	0	0	1
Q18557587	0	0	0	1
Q18557588	0	0	0	2
Q18557589	0	0	0	1
Q18557590	0	0	0	1
Q18557591	0	0	0	1
Q18557593	0	0	0	1
Q18557594	0	0	0	2
Q18557596	0	0	0	1
Q18557597	0	0	0	1
Q18557598	0	0	0	1
Q18557600	0	0	0	1
Q18557601	0	0	0	1
Q18557602	0	0	1	2
Q18557603	0	0	0	1
Q18557604	0	0	0	1
Q18557605	0	0	0	1
Q18557606	0	0	0	1
Q18557607	0	0	0	1
Q18557609	0	0	0	1
Q18557610	0	0	0	2
Q18557611	0	0	1	1
Q18557612	0	0	1	1
Q18557614	0	0	0	1
Q18557615	0	0	0	1
Q18557616	0	0	0	3
Q18557617	0	0	5	1
Q18557618	0	0	0	1
Q18557619	0	0	0	1
Q18557620	0	0	0	1
Q18557621	0	0	0	1
Q18557622	0	0	0	1
Q18557623	0	0	0	1
Q18557624	0	0	0	1
Q18557625	0	0	1	2
Q18557628	0	0	0	1
Q18557629	0	0	0	1
Q18557630	0	0	2	1
Q18557631	0	0	0	2
Q18557632	0	0	0	1
Q18557633	0	0	1	1
Q18557634	0	0	0	1
Q18557635	0	0	0	1
Q18557636	0	0	0	1
Q18557638	0	0	0	1
Q18557639	0	0	0	1
Q18557640	0	0	0	1
Q18557641	0	0	0	2
Q18557642	0	0	0	2
Q18557644	0	0	0	1
Q18557645	0	0	0	1
Q18557647	0	0	0	1
Q18557648	0	0	0	2
Q18557649	0	0	0	1
Q18557650	0	0	0	1
Q18557651	0	0	0	1
Q18557652	0	0	0	1
Q18557653	0	0	0	1
Q18557654	0	0	2	2
Q18557655	0	0	2	1
Q18557656	0	0	0	1
Q18557657	0	0	0	1
Q18557659	0	0	0	2
Q18557660	0	0	0	1
Q18557661	0	0	1	1
Q18557662	0	0	0	1
Q18557663	0	0	1	1
Q18557664	0	0	0	1
Q18557665	0	0	0	1
Q18557666	0	0	0	1
Q18557667	0	0	0	1
Q18557668	0	0	0	1
Q18557669	0	0	1	1
Q18557670	0	0	0	1
Q18557671	0	0	0	1
Q18557672	0	0	0	1
Q18557673	0	0	0	1
Q18557674	0	0	0	1
Q18557675	0	0	0	2
Q18557676	0	0	0	2
Q18557677	0	0	1	2
Q18557678	0	0	1	1
Q18557679	0	0	0	1
Q18557680	0	0	0	1
Q18557681	0	0	0	1
Q18557682	0	0	0	1
Q18557683	0	0	0	1
Q18557684	0	0	0	1
Q18557685	0	0	0	1
Q18557686	0	0	0	1
Q18557687	0	0	0	1
Q18557688	0	0	0	1
Q18557689	0	0	0	1
Q18557690	0	0	0	1
Q18557691	0	0	0	2
Q18557694	0	0	0	1
Q18557695	0	0	0	1
Q18557696	0	0	0	4
Q18557697	0	0	0	1
Q18557698	0	0	0	1
Q18557699	0	0	0	1
Q18557701	0	0	0	2
Q18557702	0	0	0	2
Q18557703	0	0	1	1
Q18557704	0	0	0	1
Q18557705	0	0	1	1
Q18557707	0	0	0	2
Q18557708	0	0	0	2
Q18557709	0	0	2	1
Q18557710	0	0	0	1
Q18557711	0	0	0	1
Q18557712	0	0	0	1
Q18557713	0	0	0	1
Q18557714	6	0	0	1
Q18557715	0	0	0	3
Q18557716	0	0	0	1
Q18557717	0	0	0	1
Q18557718	0	0	0	1
Q18557719	0	0	0	1
Q18557721	0	0	0	3
Q18557722	0	0	0	1
Q18557723	0	0	0	1
Q18557724	0	0	0	1
Q18557725	0	0	0	1
Q18557726	0	0	0	1
Q18557727	0	0	1	1
Q18557728	0	0	1	1
Q18557730	0	0	0	3
Q18557732	0	0	0	1
Q18557734	0	0	0	1
Q18557735	0	0	0	3
Q18557736	0	0	1	1
Q18557738	0	0	0	1
Q18557739	0	0	0	1
Q18557740	0	0	0	1
Q18557741	0	0	0	1
Q18557742	0	0	0	1
Q18557743	0	0	0	1
Q18557744	0	0	0	1
Q18557745	0	0	0	1
Q18557746	0	0	0	1
Q18557747	0	0	0	1
Q18557748	0	0	0	2
Q18557749	0	0	0	1
Q18557750	0	0	0	1
Q18557751	0	0	2	3
Q18557752	0	0	0	1
Q18557753	0	0	4	1
Q18557754	0	0	0	2
Q18557755	0	0	0	4
Q18557756	0	0	0	1
Q18557757	0	0	0	2
Q18557758	0	0	0	2
Q18557759	0	0	2	1
Q18557760	0	0	2	1
Q18557761	0	0	0	1
Q18557762	0	0	0	1
Q18557763	0	0	0	1
Q18557764	0	0	0	2
Q18557765	0	0	0	1
Q18557766	0	0	0	1
Q18557767	0	0	0	1
Q18557768	0	0	1	1
Q18557769	0	0	0	1
Q18557770	0	0	0	1
Q18557771	0	0	0	1
Q18557772	0	0	0	1
Q18557773	0	0	0	1
Q18557774	0	0	0	2
Q18557775	0	0	0	1
Q18557776	0	0	0	1
Q18557777	0	0	0	1
Q18557778	0	0	0	1
Q18557779	0	0	0	1
Q18557780	0	0	0	1
Q18557781	0	0	0	3
Q18557782	0	0	1	1
Q18557783	0	0	0	1
Q18557784	0	0	0	1
Q18557785	0	0	0	1
Q18557787	0	0	0	1
Q18557788	0	0	0	1
Q18557789	0	0	0	1
Q18557790	0	0	0	1
Q18557791	0	0	0	2
Q18557792	0	0	0	1
Q18557793	0	0	0	1
Q18557794	0	0	0	3
Q18557795	0	0	0	1
Q18557797	0	0	0	1
Q18557798	0	0	1	1
Q18557799	0	0	0	1
Q18557800	0	0	0	4
Q18557801	0	0	0	1
Q18557802	0	0	0	3
Q18557803	0	0	0	2
Q18557804	0	0	0	2
Q18557805	0	0	0	2
Q18557806	0	0	0	2
Q18557807	0	0	0	1
Q18557808	0	0	0	1
Q18557809	0	0	0	1
Q18557810	0	0	0	1
Q18557811	0	0	0	2
Q18557812	0	0	0	1
Q18557813	0	0	0	2
Q18557814	0	0	0	1
Q18557815	0	0	0	1
Q18557816	0	0	0	1
Q18557817	0	0	0	2
Q18557818	0	0	0	4
Q18557819	0	0	0	1
Q18557821	0	0	0	1
Q18557822	0	0	0	2
Q18557824	0	0	0	1
Q18557825	0	0	0	1
Q18557826	0	0	0	1
Q18557827	1	0	1	1
Q18557828	0	0	0	1
Q18557829	0	0	0	1
Q18557830	0	0	0	2
Q18557831	0	0	0	1
Q18557832	0	0	0	1
Q18557833	0	0	0	2
Q18557834	0	0	0	1
Q18557835	0	0	0	2
Q18557836	0	0	0	3
Q18557837	0	0	0	1
Q18557839	0	0	0	2
Q18557840	0	0	0	2
Q18557841	0	0	0	1
Q18557842	0	0	0	1
Q18557843	0	0	0	1
Q18557844	0	0	0	2
Q18557845	0	0	0	1
Q18557846	0	0	0	3
Q18557847	0	0	0	3
Q18557848	0	0	0	1
Q18557849	0	0	0	1
Q18557850	0	0	0	1
Q18557851	0	0	0	1
Q18557852	0	0	0	2
Q18557854	0	0	0	1
Q18557855	0	0	0	1
Q18557856	0	0	0	1
Q18557857	0	0	0	2
Q18557858	0	0	0	2
Q18557859	0	0	0	2
Q18557860	0	0	0	1
Q18557861	0	0	0	1
Q18557862	0	0	0	2
Q18557863	0	0	0	2
Q18557864	0	0	0	2
Q18557865	0	0	1	2
Q18557866	0	0	0	1
Q18557867	0	0	0	1
Q18557868	0	0	0	1
Q18557869	0	0	3	1
Q18557870	0	0	0	1
Q18557871	0	0	0	2
Q18557872	0	0	0	1
Q18557873	0	0	0	2
Q18557874	0	0	0	1
Q18557875	0	0	0	1
Q18557876	0	0	0	1
Q18557877	0	0	0	1
Q18557878	0	0	0	1
Q18557879	0	0	0	1
Q18557880	0	0	0	1
Q18557881	0	0	0	1
Q18557882	0	0	0	1
Q18557883	0	0	0	1
Q18557884	0	0	0	1
Q18557885	0	0	0	1
Q18557886	0	0	0	1
Q18557887	0	0	0	1
Q18557888	0	0	0	1
Q18557889	0	0	0	2
Q18557890	0	0	0	1
Q18557891	0	0	0	1
Q18557892	0	0	0	1
Q18557894	0	0	0	1
Q18557895	0	0	0	1
Q18557896	0	0	0	1
Q18557897	0	0	0	1
Q18557898	0	0	0	1
Q18557899	0	0	0	1
Q18557900	0	0	0	1
Q18557902	0	0	0	1
Q18557903	0	0	0	2
Q18557904	0	0	7	2
Q18557905	0	0	0	1
Q18557906	0	0	0	1
Q18557907	0	0	0	2
Q18557908	0	0	0	1
Q18557909	0	0	0	1
Q18557910	0	0	0	1
Q18557911	0	0	0	1
Q18557913	0	0	0	1
Q18557914	0	0	0	1
Q18557915	0	0	0	1
Q18557916	0	0	0	1
Q18557917	0	0	0	1
Q18557918	0	0	0	1
Q18557919	0	0	0	1
Q18557920	0	0	0	1
Q18557921	0	0	0	1
Q18557922	0	0	0	1
Q18557924	0	0	0	1
Q18557925	0	0	0	1
Q18557926	0	0	0	1
Q18557927	0	0	0	2
Q18557928	0	0	1	2
Q18557929	0	0	0	1
Q18557930	0	0	0	1
Q18557931	0	0	0	1
Q18557932	0	0	0	1
Q18557933	0	0	0	1
Q18557934	0	0	0	1
Q18557935	0	0	0	1
Q18557936	0	0	0	1
Q18557937	0	0	0	1
Q18557939	0	0	0	1
Q18557940	0	0	2	2
Q18557941	0	0	0	2
Q18557943	0	0	0	1
Q18557945	0	0	0	2
Q18557946	1	0	0	1
Q18557947	0	0	0	1
Q18557948	0	0	0	2
Q18557949	0	0	0	1
Q18557950	0	0	4	1
Q18557951	0	0	0	2
Q18557952	0	0	0	1
Q18557955	0	0	0	1
Q18557956	0	0	8	1
Q18557957	0	0	7	1
Q18557958	0	0	0	1
Q18557959	0	0	0	1
Q18557960	0	0	2	1
Q18557961	0	0	0	1
Q18557962	0	0	0	1
Q18557963	0	0	1	1
Q18557964	0	0	0	1
Q18557965	0	0	0	1
Q18557968	0	0	0	1
Q18557969	0	0	2	1
Q18557970	0	0	0	1
Q18557971	0	0	4	2
Q18557973	0	0	1	1
Q18557974	0	0	0	1
Q18557975	0	0	0	1
Q18557976	0	0	0	1
Q18557977	0	0	2	1
Q18557980	0	0	0	2
Q18557981	0	0	0	1
Q18557982	0	0	0	1
Q18557983	0	0	0	1
Q18557984	0	0	0	2
Q18557985	0	0	0	1
Q18557986	0	0	0	1
Q18557988	2	0	0	1
Q18557990	0	0	0	1
Q18557991	14	0	0	1
Q18557992	0	0	8	1
Q18557993	0	0	0	1
Q18557994	0	0	0	2
Q18557995	0	0	0	1
Q18557996	0	0	0	2
Q18557997	0	0	1	1
Q18557998	15	0	0	2
Q18557999	0	0	0	1
Q18558000	0	0	0	1
Q18558001	0	0	0	1
Q18558002	0	0	0	1
Q18558004	0	0	0	1
Q18558005	0	0	0	1
Q18558008	0	0	0	1
Q18558009	0	0	0	1
Q18558010	0	0	0	1
Q18558011	0	0	0	1
Q18558013	0	0	0	1
Q18558014	0	0	0	1
Q18558015	0	0	4	2
Q18558017	0	0	0	2
Q18558018	0	0	0	2
Q18558019	0	0	0	1
Q18558021	0	0	0	1
Q18558024	0	0	1	1
Q18558026	0	0	6	2
Q18558027	0	0	2	1
Q18558028	0	0	0	1
Q18558029	0	0	0	1
Q18558030	0	0	0	1
Q18558031	0	0	0	1
Q18558032	1	0	5	2
Q18558033	0	0	2	2
Q18558035	0	0	0	1
Q18558038	0	0	0	1
Q18558039	0	0	0	1
Q18558041	0	0	0	1
Q18558044	0	0	0	1
Q18558045	0	0	0	2
Q18558046	0	0	0	1
Q18558047	0	0	0	1
Q18558048	0	0	0	1
Q18558049	0	0	0	1
Q18558050	0	0	1	2
Q18558051	0	0	0	1
Q18558052	0	0	0	1
Q18558053	0	0	0	2
Q18558056	0	0	0	3
Q18558057	0	0	0	1
Q18558058	0	0	0	1
Q18558060	0	0	0	2
Q18558061	0	0	0	1
Q18558062	0	0	3	1
Q18558063	0	0	0	1
Q18558064	0	0	0	1
Q18558066	0	0	0	1
Q18558067	0	0	1	2
Q18558068	0	0	0	2
Q18558069	0	0	0	2
Q18558070	0	0	0	1
Q18558071	0	0	0	1
Q18558072	0	0	0	1
Q18558073	0	0	6	1
Q18558075	0	0	0	3
Q18558076	0	0	0	2
Q18558077	0	0	0	1
Q18558078	0	0	0	2
Q18558079	0	0	0	1
Q18558081	0	0	0	1
Q18558082	0	0	0	2
Q18558083	0	0	0	1
Q18558086	0	0	28	1
Q18558087	0	0	0	1
Q18558089	0	0	2	1
Q18558090	0	0	0	2
Q18558092	0	0	3	1
Q18558093	0	0	2	2
Q18558094	0	0	0	1
Q18558095	0	0	5	1
Q18558097	0	0	0	1
Q18558098	0	0	11	1
Q18558099	0	0	0	2
Q18558100	0	0	0	2
Q18558101	2	0	1	1
Q18558102	0	0	0	1
Q18558103	0	0	1	1
Q18558104	0	0	0	1
Q18558105	0	0	0	1
Q18558107	0	0	0	1
Q18558109	0	0	0	1
Q18558110	0	0	0	1
Q18558112	0	0	1	1
Q18558115	0	0	0	1
Q18558116	0	0	0	1
Q18558117	0	0	0	1
Q18558118	0	0	0	1
Q18558121	0	0	0	1
Q18558122	0	0	5	1
Q18558123	0	0	0	1
Q18558124	0	0	0	1
Q18558125	3	0	3	1
Q18558126	0	0	0	1
Q18558127	0	0	0	1
Q18558128	0	0	0	1
Q18558132	0	0	0	1
Q18558133	0	0	10	1
Q18558134	0	0	0	1
Q18558135	0	0	0	3
Q18558137	0	0	4	1
Q18558138	0	0	0	1
Q18558139	0	0	0	1
Q18558140	0	0	0	1
Q18558142	0	0	0	2
Q18558143	0	0	14	1
Q18558146	0	0	0	1
Q18558149	0	0	0	1
Q18558150	0	0	2	1
Q18558151	0	0	0	1
Q18558152	0	0	0	1
Q18558153	0	0	0	1
Q18558154	0	0	0	1
Q18558155	0	0	0	2
Q18558156	0	0	0	1
Q18558157	0	0	0	1
Q18558158	0	0	0	2
Q18558159	0	0	0	1
Q18558161	0	0	1	1
Q18558162	0	0	0	1
Q18558163	0	0	0	1
Q18558166	0	0	4	1
Q18558167	0	0	2	1
Q18558168	0	0	0	2
Q18558169	0	0	0	1
Q18558170	0	0	0	1
Q18558171	0	0	0	3
Q18558174	0	0	0	1
Q18558175	0	0	0	2
Q18558176	0	0	0	3
Q18558177	0	0	0	1
Q18558178	0	0	0	1
Q18558179	0	0	0	1
Q18558181	0	0	0	1
Q18558182	0	0	0	1
Q18558184	0	0	0	1
Q18558185	0	0	4	1
Q18558186	0	0	0	1
Q18558187	0	0	0	1
Q18558188	0	0	5	1
Q18558189	0	0	1	1
Q18558191	0	0	0	1
Q18558192	0	0	0	2
Q18558193	0	0	0	2
Q18558194	0	0	0	1
Q18558195	5	0	1	0
Q18558197	0	0	0	1
Q18558198	0	0	0	1
Q18558199	0	0	6	1
Q18558200	0	0	0	2
Q18558202	0	0	4	2
Q18558204	0	0	0	2
Q18558205	0	0	0	1
Q18558206	0	0	1	1
Q18558207	0	0	2	1
Q18558209	0	0	14	1
Q18558210	0	0	5	1
Q18558211	0	0	2	1
Q18558212	0	0	0	1
Q18558213	0	0	0	1
Q18558214	0	0	0	1
Q18558215	0	0	0	1
Q18558217	0	0	0	1
Q18558218	0	0	0	1
Q18558219	0	0	0	1
Q18558220	0	0	1	1
Q18558221	0	0	0	1
Q18558222	0	0	0	1
Q18558223	0	0	0	3
Q18558224	0	0	3	1
Q18558225	0	0	7	2
Q18558226	0	0	4	1
Q18558227	0	0	0	2
Q18558229	0	0	2	1
Q18558230	0	0	0	1
Q18558231	0	0	0	1
Q18558232	0	0	0	2
Q18558233	0	0	1	1
Q18558237	0	0	0	1
Q18558238	0	0	0	1
Q18558239	0	0	0	1
Q18558240	0	0	2	1
Q18558243	3	0	1	1
Q18558244	0	0	3	1
Q18558245	0	0	0	1
Q18558246	0	0	0	2
Q18558248	0	0	0	1
Q18558249	0	0	0	2
Q18558251	0	0	0	1
Q18558252	0	0	0	1
Q18558254	0	0	0	1
Q18558256	0	0	0	1
Q18558257	0	0	0	1
Q18558259	0	0	3	1
Q18558260	0	0	0	1
Q18558261	0	0	0	2
Q18558262	0	0	4	1
Q18558263	0	0	0	1
Q18558264	0	0	1	1
Q18558265	0	0	0	1
Q18558266	0	0	0	1
Q18558267	0	0	0	1
Q18558268	0	0	0	1
Q18558272	1	0	0	1
Q18558273	0	0	1	1
Q18558274	0	0	0	2
Q18558277	0	0	0	1
Q18558278	0	0	1	1
Q18558279	1	0	4	1
Q1856914	3	0	0	1
Q18573393	0	0	1	1
Q18573399	0	0	0	1
Q18573407	0	0	0	2
Q18573410	0	2	0	2
Q18573414	0	0	0	1
Q18576	0	0	0	2
Q18592	0	0	4	2
Q1859754	0	0	2	2
Q18604563	0	0	0	1
Q1860507	0	0	0	1
Q18616565	0	0	0	1
Q1862031	0	0	1	1
Q186235	0	0	3	1
Q1862805	0	0	0	2
Q1862972	0	0	2	3
Q186470	6	0	0	1
Q18649173	0	0	0	1
Q18654	0	0	0	1
Q18657	0	0	0	1
Q186676	0	0	0	1
Q18671	0	0	0	1
Q1870975	0	0	5	1
Q187255	34	63	1	1
Q18740	0	0	0	1
Q18742	0	0	6	1
Q187440	21	0	3	1
Q187542	0	0	0	1
Q1875764	0	0	3	4
Q1876206	0	0	0	2
Q187656	1	0	0	2
Q1877550	0	0	0	1
Q187842	3	0	0	2
Q1878741	0	0	0	1
Q1878759	0	0	0	1
Q1878776	0	0	0	2
Q1881388	0	0	0	1
Q188151	0	0	4	1
Q188297	0	0	3	1
Q188605	4	2	4	2
Q188638	0	1	4	1
Q1887877	0	0	0	2
Q188874	0	18	3	1
Q1890194	1	0	18	1
Q1891209	7	0	0	1
Q189167	0	0	0	1
Q1892153	0	0	0	1
Q18928094	0	0	5	1
Q18928105	0	0	0	1
Q18928323	0	0	0	1
Q18928476	0	0	0	1
Q18932745	0	0	0	1
Q189470	0	0	1	0
Q189561	6	3	0	1
Q189580	3	0	0	1
Q189588	8	1	11	2
Q18965507	0	0	0	1
Q18965508	0	0	0	2
Q18965511	0	0	0	1
Q18965518	0	0	18	1
Q18965537	0	0	0	1
Q18965540	0	0	0	1
Q18965552	0	0	0	2
Q18966079	0	0	0	1
Q18966081	0	0	0	1
Q18966083	0	0	0	1
Q18966091	0	0	3	1
Q18966097	0	0	3	1
Q18966102	0	0	0	1
Q18966109	0	0	0	1
Q18966114	0	0	0	2
Q18966121	0	0	0	1
Q18966123	0	0	0	2
Q18966127	0	0	0	1
Q18966132	0	0	0	1
Q18966134	0	0	0	1
Q18966140	0	0	0	1
Q18966144	0	0	0	1
Q18966146	0	0	0	1
Q18966149	0	0	0	1
Q18966150	0	0	0	1
Q18966152	0	0	0	1
Q18966153	0	0	0	1
Q18966154	0	0	0	1
Q18966155	0	0	0	1
Q18966156	0	0	0	1
Q18966158	0	0	0	1
Q18966160	0	0	0	1
Q18966161	0	0	0	1
Q18966162	0	0	0	1
Q18966164	0	0	0	1
Q18966185	0	0	9	1
Q18966403	0	0	1	2
Q18966419	0	0	0	1
Q18966465	0	0	4	2
Q18966598	0	0	0	1
Q18967011	0	0	0	2
Q18967368	0	0	0	1
Q18967414	0	0	0	1
Q18967417	0	0	0	1
Q18967421	0	0	0	2
Q18967477	0	0	1	1
Q18967481	0	0	0	1
Q18967592	0	0	0	2
Q18967676	0	0	0	1
Q18967688	0	0	3	0
Q18967803	0	0	0	1
Q18967808	0	0	0	1
Q18967934	0	0	0	2
Q18967954	0	0	0	1
Q18967984	0	0	0	1
Q18968026	0	0	5	1
Q18968035	0	0	6	2
Q18968063	0	0	0	3
Q18968074	0	0	0	1
Q18968110	19	2	0	1
Q18968123	0	0	8	2
Q18968139	0	0	0	2
Q18968176	0	0	3	1
Q18968187	0	0	2	2
Q18968203	0	0	4	2
Q18968209	0	0	2	1
Q18968230	0	0	17	2
Q18968237	0	0	3	1
Q18971540	0	0	1	1
Q18971552	0	0	7	1
Q18971555	6	0	4	1
Q18975031	1	5	21	1
Q18975047	0	0	8	1
Q18975118	0	0	1	1
Q18975229	0	0	0	1
Q18975313	0	0	0	1
Q18975338	0	0	4	1
Q18975391	0	0	4	1
Q18975398	0	0	0	1
Q18975399	0	0	2	1
Q18975536	0	0	0	1
Q18975539	0	0	0	1
Q18975562	0	0	2	2
Q18975566	0	0	0	2
Q18975622	0	0	0	1
Q18975658	0	0	3	3
Q18975718	0	0	0	1
Q18975720	2	0	3	1
Q18975781	0	0	1	1
Q18975788	8	0	0	1
Q18975811	0	0	0	1
Q18975813	0	0	0	1
Q18975815	0	0	1	0
Q18975817	0	0	0	1
Q18975822	0	0	0	1
Q18975823	0	0	0	1
Q18975824	0	0	0	1
Q18975831	0	0	0	1
Q18975832	0	0	0	1
Q18975886	0	0	0	1
Q18975905	3	0	0	1
Q18975906	0	0	4	1
Q18975957	0	0	4	1
Q18975973	0	0	0	1
Q18975979	0	0	0	2
Q1898104	2	0	4	2
Q1898141	6	0	15	1
Q18987129	0	0	1	1
Q18987133	0	0	0	1
Q18987134	0	0	0	1
Q18987135	0	0	2	1
Q18987138	0	0	0	1
Q18987139	0	0	0	1
Q189956	1	0	0	1
Q19000392	0	0	1	1
Q19000398	0	0	0	1
Q19000410	0	0	0	1
Q19000434	0	0	2	2
Q19000442	0	0	0	1
Q19000444	34	0	0	1
Q19000455	0	0	2	1
Q19000473	2	0	0	1
Q19000484	1	0	0	2
Q19000488	0	0	0	1
Q19000517	0	0	0	1
Q19000544	1	0	4	2
Q19000546	0	0	1	1
Q19000569	0	0	0	1
Q19000571	0	0	0	2
Q19000574	0	0	8	1
Q19000577	0	0	5	1
Q19000580	0	0	0	1
Q19000584	0	0	0	1
Q19000594	0	0	0	1
Q19000602	0	0	0	1
Q19000611	0	0	0	1
Q19000614	0	0	0	2
Q19000638	0	0	3	1
Q19000660	0	0	0	1
Q19000661	57	1	5	2
Q19000701	0	0	0	1
Q19000705	0	0	0	1
Q19000778	0	0	0	1
Q19000786	0	0	0	1
Q19000841	0	0	1	1
Q19000882	0	0	0	2
Q19000898	0	0	0	1
Q19000901	0	0	0	1
Q19000920	0	0	2	1
Q19000996	0	0	0	1
Q19001011	0	0	0	1
Q19001120	0	0	0	2
Q19001174	0	0	0	1
Q19001295	0	0	0	1
Q19001364	0	0	0	1
Q19001412	0	0	1	2
Q190370	0	0	0	2
Q190564	4	0	0	1
Q1906054	1	1	1	3
Q190805	0	0	12	1
Q190831	0	0	0	1
Q1909343	0	0	9	1
Q190965	0	0	0	1
Q19121032	0	0	0	1
Q19121035	0	0	0	1
Q19121036	0	0	0	1
Q19121038	0	0	0	1
Q19121041	0	0	0	1
Q19121042	0	0	0	1
Q19121043	0	0	0	1
Q19121044	0	0	0	1
Q191557	0	0	3	2
Q191562	0	0	0	1
Q1915681	0	0	1	1
Q191570	0	0	0	1
Q191672	0	0	0	1
Q191779	8	1	0	1
Q1918881	0	0	0	1
Q1919487	0	0	0	2
Q192100	0	0	0	3
Q192102	0	0	20	1
Q1923955	0	0	0	1
Q1928978	1	0	86	0
Q19297696	0	0	0	1
Q193003	0	0	2	2
Q193078	0	0	3	0
Q193216	2	0	0	1
Q1934052	1	0	1	1
Q1934513	0	0	0	1
Q193894	0	1	7	1
Q1939330	1	0	0	2
Q194041	0	0	0	1
Q1941101	0	0	0	1
Q1947272	0	0	0	1
Q1947298	0	0	0	1
Q1947307	0	0	0	1
Q1951267	0	0	0	1
Q1952467	0	0	0	1
Q1955377	0	0	0	1
Q19563983	0	0	0	1
Q1956682	0	0	0	1
Q1956696	0	0	0	1
Q1956782	0	0	2	2
Q19587381	0	0	0	1
Q19587382	0	0	0	1
Q19587384	0	0	0	1
Q19587389	0	0	0	1
Q1958739	0	0	0	1
Q19587393	0	0	0	1
Q19587394	0	0	0	1
Q19587395	0	0	0	1
Q19596346	0	0	0	1
Q19597369	55	0	0	1
Q19597605	0	0	0	1
Q1963588	4	0	10	1
Q1968751	0	0	0	1
Q1970052	0	0	0	3
Q1975850	0	0	0	1
Q19772377	0	0	0	1
Q1978084	0	0	1	1
Q1981276	0	0	11	1
Q1981315	0	0	0	2
Q1981337	0	0	0	1
Q1981345	0	0	2	1
Q19833018	0	0	0	1
Q1983841	0	0	1	1
Q1992236	0	0	0	1
Q1995327	0	0	0	1
Q199615	0	0	8	1
Q1996246	0	0	0	1
Q199804	0	22	1	1
Q2000072	1	0	0	1
Q2002586	0	0	1	3
Q200741	0	0	9	1
Q200745	0	0	0	1
Q200779	0	0	13	0
Q200781	0	0	1	1
Q200985	0	0	0	2
Q201180	1	0	4	1
Q2012569	10	0	1	2
Q2012642	0	0	0	2
Q201299	2	0	4	1
Q2013137	0	0	1	0
Q2015728	0	0	3	0
Q2017218	0	0	0	2
Q2017741	0	0	4	1
Q2017745	0	0	0	1
Q2017748	0	0	0	1
Q2019823	0	0	0	1
Q2019832	0	0	0	1
Q201989	3	0	1	3
Q202173	0	0	2	2
Q202387	6	12	0	1
Q2026857	0	0	1	1
Q202758	1	0	3	2
Q2027937	0	0	0	1
Q2028015	0	0	0	1
Q2028074	0	0	0	2
Q2028354	0	0	0	2
Q202837	6	0	0	1
Q202849	0	0	1	1
Q203031	0	0	3	1
Q2030989	0	0	7	2
Q203115	0	0	2	1
Q203133	1	0	0	1
Q2031424	0	0	5	1
Q2032041	7	0	0	1
Q2033138	0	0	1	2
Q2033532	0	0	0	1
Q2033861	0	0	0	1
Q2035074	0	0	0	1
Q2035109	0	0	0	1
Q203601	1	0	3	1
Q203696	0	0	1	2
Q2037487	0	0	0	3
Q2038371	0	0	5	2
Q2039267	0	0	0	1
Q204176	0	0	0	3
Q2044949	0	0	5	1
Q2046113	3	0	0	1
Q2046550	0	0	2	2
Q2046811	0	0	0	1
Q2047938	0	0	1	0
Q2050791	0	0	0	1
Q2050936	0	0	0	1
Q2051832	0	0	0	1
Q2051919	1	0	0	0
Q205214	0	0	2	1
Q2054837	0	0	0	1
Q2057356	0	2	0	2
Q205764	8	5	8	1
Q2058432	0	0	0	2
Q2058941	0	0	2	1
Q2059267	0	0	0	1
Q2059275	0	0	0	1
Q2059279	0	0	0	1
Q2059411	0	0	0	1
Q2062483	0	0	0	1
Q2064603	0	0	0	1
Q2065747	0	0	0	1
Q20665791	0	0	0	1
Q2068039	0	0	0	1
Q2068896	0	0	2	1
Q206901	1	63	30	1
Q2069545	0	0	0	1
Q2070695	1	0	1	1
Q2070842	0	0	2	1
Q207087	1	0	1	1
Q207092	0	0	0	1
Q207133	0	0	0	1
Q2072063	2	0	1	1
Q2072821	0	0	3	2
Q207367	0	0	0	1
Q2074059	0	0	3	1
Q2075261	0	0	0	1
Q2076966	3	0	2	0
Q207791	0	0	1	1
Q207855	0	0	3	1
Q208166	0	0	0	1
Q2084035	0	0	14	1
Q208414	10	1	35	2
Q2085267	13	0	1	1
Q208562	0	0	0	1
Q2087205	0	0	0	1
Q208726	3	0	0	1
Q2088392	0	0	0	1
Q2089599	0	0	0	1
Q2089854	1	0	4	2
