compound_id	CduftD	CpiwP	CsdiC	C<hpC	C<ioC	Chp>C	Cio>C
Q795057	1	2	0	0	0	0	0
Q7950808	0	1	0	0	0	0	0
Q799775	0	2	0	0	0	0	0
Q80311	0	1	0	0	0	0	0
Q804150	0	0	0	0	0	1	0
Q804151	0	0	0	0	0	1	0
Q8041720	0	1	0	0	0	0	0
Q8042940	0	15	0	0	0	0	0
Q8045923	0	1	0	0	0	0	0
Q8059852	0	0	0	0	0	2	0
Q8059853	0	0	0	0	0	1	0
Q8063121	0	4	0	0	0	0	0
Q8063128	0	4	0	0	0	0	0
Q8063129	0	2	0	0	0	0	0
Q8066579	0	1	0	0	0	0	0
Q8072461	0	1	0	0	0	0	0
Q808214	0	0	0	0	0	1	0
Q808217	0	0	0	0	0	1	0
Q808219	0	0	0	0	0	1	0
Q808224	0	0	0	0	0	1	0
Q8083967	0	4	0	0	0	0	0
Q8083976	0	1	0	0	0	0	0
Q808845	7	0	0	0	0	0	0
Q81166	0	0	0	0	0	0	1
Q81225	0	3	0	0	0	0	0
Q818165	0	1	0	0	0	0	0
Q81890	0	0	0	0	0	1	0
Q821641	0	1	0	0	0	0	0
Q827916	1	0	0	0	0	0	0
Q829303	0	0	0	0	0	1	0
Q83187	5	0	0	0	0	0	0
Q834280	3	2	0	0	0	0	0
Q836952	2	0	0	0	0	0	0
Q847399	1	4	0	0	0	0	0
Q850729	3	0	0	0	0	0	0
Q854263	4	0	0	0	0	0	0
Q855345	0	1	0	0	0	0	0
Q855386	0	4	0	0	0	0	0
Q855410	0	2	0	0	0	0	0
Q855468	0	4	0	0	0	0	0
Q855474	0	1	0	0	0	0	0
Q855518	0	1	0	0	0	0	0
Q855545	0	2	0	0	0	0	0
Q855557	0	1	0	0	0	0	0
Q855568	0	1	0	0	0	0	0
Q855636	0	1	0	0	0	0	0
Q855654	0	2	0	0	0	0	0
Q856068	0	1	0	0	0	0	0
Q8564098	0	1	0	0	0	0	0
Q861	0	0	0	53	0	0	0
Q862989	0	1	0	0	0	0	0
Q864222	0	3	0	0	0	0	0
Q867308	0	1	0	0	0	0	0
Q867350	0	1	0	0	0	0	0
Q871349	0	4	0	0	0	0	0
Q876	1	0	0	149	0	0	0
Q877	0	0	0	43	0	0	0
Q888	0	0	0	1	0	0	0
Q894611	0	13	0	0	0	0	0
Q895	0	0	0	34	0	0	0
Q898407	6	2	5	0	0	0	0
Q899036	4	0	0	0	0	0	0
Q899107	0	0	0	0	1	0	0
Q899410	0	0	0	0	0	1	0
Q899422	0	0	0	0	0	1	0
Q900883	0	0	0	0	0	1	0
Q900898	3	2	0	0	0	0	0
Q901963	0	1	0	0	0	0	0
Q901968	0	0	0	0	0	1	0
Q903861	0	0	0	0	0	1	0
Q903881	0	1	0	0	0	0	0
Q904011	4	0	0	0	0	0	0
Q904153	1	0	0	0	0	0	0
Q904647	0	1	0	0	0	0	0
Q905651	0	2	0	0	0	0	0
Q905664	0	1	0	0	0	0	0
Q905723	0	0	0	0	0	1	0
Q905755	0	1	0	0	0	0	0
Q905783	0	4	0	0	0	0	0
Q905835	0	3	0	0	0	0	0
Q905901	0	9	0	0	0	0	0
Q905952	3	0	0	0	0	0	0
Q905989	0	0	0	0	0	3	0
Q906013	0	0	0	0	0	1	0
Q906306	0	0	0	0	0	1	0
Q906414	1	0	0	0	0	0	0
Q906453	1	0	0	0	0	0	0
Q906885	0	1	0	0	0	0	0
Q906969	0	0	0	0	0	1	0
Q907104	1	0	0	0	0	0	0
Q907143	0	0	0	0	0	1	0
Q907160	9	1	0	0	0	0	0
Q907219	2	1	0	0	0	0	0
Q908026	0	2	0	0	0	0	0
Q909405	0	1	0	0	0	0	0
Q909745	1	1	0	0	0	0	0
Q917803	0	4	0	0	0	0	0
Q924467	0	1	0	0	0	0	0
Q925	0	0	0	87	0	0	0
Q9254396	0	2	0	0	0	0	0
Q928378	1	2	0	0	0	0	0
Q929420	2	1	0	0	0	0	0
Q930170	0	0	1	0	0	0	0
Q9335141	0	0	0	0	0	2	0
Q938	0	0	0	34	0	0	0
Q941	0	0	0	41	0	0	0
Q942	4	0	0	55	0	0	0
Q944244	2	0	0	0	0	0	0
Q947266	1	2	0	0	0	0	0
Q947595	2	0	37	0	0	0	0
Q94770	0	0	0	0	0	1	0
Q948846	0	2	0	0	0	0	0
Q958087	4	3	0	0	0	0	0
Q963093	4	0	1	0	0	0	0
Q965955	0	0	0	0	0	1	0
Q971847	0	0	0	0	0	2	0
Q972076	0	4	0	0	0	0	0
Q973741	0	2	0	0	0	0	0
Q975059	0	1	0	0	0	0	0
Q975274	0	0	0	0	0	1	0
Q976559	4	0	37	0	0	0	0
Q978572	0	0	0	0	0	1	0
Q979	0	0	0	17	0	0	0
Q979521	5	0	0	0	0	0	0
Q99374	0	1	0	0	0	0	0
Q999805	1	0	0	0	0	0	0
